precio,ubicacion,habitaciones,baños,parqueaderos,area,descripcion,tipo_propiedad,ciudad_final,precio_por_m2
190000000,"chia, delicias , br san francisco",2.0,1.0,,51.28,presentamos acogedor apartamento ubicado sector parque flores chía lugar estratégico ciudad gracias alto flujo peatonal vehicular obra gris ubicado segundo piso cuenta dos alcobas baño sala comedor cocina zona ropas vista exterior iluminación ventilación natural zonas sociales pensadas entrenamiento familia sala premium salón juegos gimnasio parque infantil dos terrazas bbq conjunto dispone recepción vigilancia privada 24 horas cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,3705148.205928237
669000002115975,"te presentamos esta confortable casa ubicada en san cayetano, un lugar estrategico de ciudad, sala comedor, cocina, 2 habitaciones, 1 bano, 1 patio, 1 garaje descubierto. cerca de cancha sintetica san cayetano, cementerio municipal san cayetano, tiendas mixta colina, alcaldia municipal, registraduria de san cayetano, colegio teodoro gutierrez calderon, todo lo que necesitas para tu bienestar y de tuyos. contactanos y dejanos tener privilegio de ayudarte a encontrar tu lugar ideal.",2.0,,1.0,,,Casa en venta,desconocida,
120000000,"corzo, parcela porvenir, cr torres progreso . i",2.0,1.0,1.0,41.51,apartamento ubicado bosa porvenir próximo universidad francisco josé caldas parques centros comerciales centro comercial trébolis cuanto dependencias cuenta zona lavado cocina sala comedor baño social dos habitaciones iluminación óptima conjunto residencial excelente acompañamiento áreas vigilancia mantenimiento,Apartamento en venta,medellin,2890869.669959046
286000000,"obrero, angeles, mayales i",3.0,2.0,1.0,81.03,presentamos confortable apartamento ubicado sector gurupal lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor baño social 3 habitaciones baño privado cocina patio interior 2 balcones garaje cubierto deposito cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,3529556.9542144886
139000000,"centro , iqueima, flandes",3.0,2.0,2.0,69.0,presentamos confortable casa ubicada vereda topacio lugar estratégico ciudad cuenta sala comedor cocina 3 habitaciones 2 baños patio garaje legalización construcción contado cercana lugares estratégicos necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,medellin,2014492.7536231885
170000000,"zona centro, madrid, san pedro",3.0,1.0,,59.18,presentamos confortable apartamento ubicado sector madrid lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta 3 habitaciones 1 baño sala comedor zona lavanderia vista exterior cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,2872592.0919229467
239000000,"jardin, san pedro alejandrino, riascos",3.0,4.0,2.0,72.0,sala comedor 3 baños 3 habitaciones cocina patio terraza garaje,Casa en venta,bogota,3319444.4444444445
366000000,"cajica , misterio, vda canelon",3.0,2.0,1.0,99.0,presentamos confortable casa ubicada sector cajica lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor estudio baño social 3 habitaciones 2 baños privados cocina patio interior terraza 2 balcones garaje cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,medellin,3696969.696969697
152000000,"cartagena, br san pedro, alpes",3.0,1.0,,57.5,presentamos confortable apartamento ubicado barrio alameda victoría lugar estratégico ciudad cuenta 2 habitaciones closet balcón sala comedor cocina zona labores baño cercana lugares estratégicos necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,cartagena,2643478.2608695654
208200000321879,"te presentamos confortable apartamento ubicado en sector de tena cundinamarca, un lugar estrategico de ciudad gracias a su alto flujo peatonal y vehicular, cuenta con sala, comedor, estudio, 2 banos, 3 habitaciones, cocina, 2 balcones, garaje. cerca podras encontrar centros comerciales, parques, zonas gastronomicas, bares, restaurantes, clinicas, no esperes mas y animate a encontrar con nosotros tu lugar ideal. contactanos y dejanos tener privilegio de atenderte.",3.0,,1.0,,,Apartamento en venta,bogota,
190000000,"victoria, altamira, arrayanes",3.0,2.0,1.0,52.18,presentamos confortable apartamento ubicado villa cerro lugar estratégico ciudad cuenta 3 habitaciones 2 baños cocina semintegral gabinetes superiores inferiores sala comedor puerta principal chapa digital puntos red cada habitación cercano colegio nueva roma colegio lorenzo alcantus almacenes cadena surtimax d1 iglesia gloria hospital victoria parque nubes necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,bogota,3641241.855116903
193000000,"veracruz, nieves, samper",3.0,2.0,1.0,144.0,presentamos confortable casa ubicada sector urbanización altos peñón lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor 3 habitaciones 2 baños privados cocina terraza garaje cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,bogota,1340277.7777777778
230000000,"puerto colombia, punta brava, miramar",3.0,2.0,2.0,70.3,presentamos apartamento ubicado prado mar lugar estratégico ciudad puerto colombia consta ambiente fresco luz natural día cocina mesón granito pulido zona lavandería habitaciones closets pisos ceramica baños división vidrio acrílico baño principal tina ducha sala comedor frente balcón vista hacia exterior cercano muelle puerto colombia playas pradomar malecón puerto almacenes cadena olímpica tiendas ara necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,desconocida,3271692.745376956
225000000,"funza, centro, mosquera",3.0,2.0,2.0,58.43,presentamos confortable apartamento ubicado funzacundinamarca lugar estratégico ciudad cuenta sala comedor estudio 2 baños 3 habitaciones baño privado cocina balcón garaje cercana lugares estratégicos necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,medellin,3850761.595071025
120000000,"san jose, san bernardino xxii, cr. azucena",3.0,2.0,1.0,47.62,presentamos confortable apartamento ubicado barrio ciudad verde municipio soacha cundinamarca cuenta pisos cerámica baños enchapados cerámica zona ducha lavamanos pedestal cocina semi integral gabinetes inferiores superiores rejas seguridad ventanas cercano centro comercial prado verde hospital comunitario soacha centro comercial miraflores centro comercial jardín necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,bogota,2519949.60100798
480000000,"santa barbara occidental, bogota, san patricio",3.0,4.0,1.0,100.84,presentamos confortable apartamento ubicado barrio batan 5 piso cuenta 3 habitaciones habitación principal vestier baño privado estudio sala comedor cocina integral zona ropas cuarto baño servicio parqueadero cubierto deposito contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,bogota,4760015.866719555
256000000,"obrero, angeles, mayales i",3.0,2.0,1.0,74.77,presentamos confortable apartamento ubicado sector garupal lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor baño social 3 habitaciones baño privado cocina patio interior 2 balcones garaje cubierto deposito cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,3423833.0881369533
260000000,"bosconia, a.s.d., predio caldas",3.0,2.0,2.0,55.0,apartamento mejores conjuntos residencial prestigioso sector nueva castilla,Apartamento en venta,medellin,4727272.7272727275
189000000,"centro, jardin, bellavista",3.0,2.0,,61.17,presentamos confortable apartamento ubicado sector altos mayorca lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor 3 habitaciones 2 baños cocina patio interior cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,medellin,3089749.877390878
223681600,"veracruz, nieves, samper",3.0,2.0,2.0,62.5,presentamos confortable apartamento ubicado barrio alicante consta sala comedor cocina tres habitaciones baño privado baño social balcón estudio garaje cubierto sencillo necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Apartamento en venta,bogota,3578905.6
92500000,"mt cerro campestre alto, vereda samaria",3.0,1.0,1.0,75.0,presentamos confortable casa ubicada sector barrio popular lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor estudio baño 3 habitaciones cocina patio interior garaje cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,medellin,1233333.3333333333
299000000,"cedritos, cedritos, contador",3.0,2.0,1.0,58.65,presentamos confortable apartamento ubicado sector cedro salazar lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor cocina 3 habitaciones 2 baños garaje cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,bogota,5098039.215686275
735000000,"normandia, santa cecilia, estrada",4.0,2.0,1.0,117.5,presentamos confortable apartamento ubicado sector normandía lugar estratégico ciudad gracias alto flujo peatonal vehicular pent house pisos 10 11 cuenta 4 habitaciones 1 estudio sala comedor cocina zona lavandería 1 patio 2 baños balcón 1 depósito 1 parqueadero cuenta ascensor cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Apartamento en venta,desconocida,6255319.14893617
300000000,"miraflores , centro , togorama",4.0,4.0,2.0,108.53,davivienda presentamos confortable casa ubicada conjunto residencial fontana lugar estratégico ciudad cercano supermercados colsubsidio olímpica avenida nariño colegio centro educativo antonio nariño estadio municipal girardot parque olas necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,medellin,2764212.660093983
246000000,"n.n., bellavista, porvenir",4.0,4.0,2.0,186.8,presentamos confortable casa ubicada barrio 14 julio lugar estratégico ciudad cuenta sala comedor 3 baños 4 habitaciones cocina patio terraza garaje cercana colegios iglesias hospitales parques necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,desconocida,1316916.488222698
450000000,"miraflores , centro , quintas",4.0,4.0,5.0,155.54,casa condominio campestre girardot casas independientes espacio piscina privada ubicada 5 minutos jumbo girardot via girardot tocaima via principal condominio cuenta 2 canchas tennis cancha basketball microfútbol parque zonas verdes lago 4 piscinas comunales área casa superficiaria 340 construida 155 2 pisos,Casa en venta,medellin,2893146.457502893
